C/A,UNIT,DATE,TIME,ENTRIES,EXITS,num_turnstiles_per_group
R147,R033,11/23/2019,23:00:00,5178,1208,9
R145,R032,01/28/2019,23:00:00,2023,1208,8
R145,R032,04/12/2019,08:00:00,986,1208,8
R147,R033,04/28/2019,20:00:00,3393,1207,9
N060,R010,06/08/2019,10:00:00,694,1207,9
R143,R032,11/20/2019,23:00:00,3313,1208,8
R145,R032,02/17/2019,23:00:00,872,1207,8
R151,R033,03/24/2019,10:21:50,923,1206,9
N063A,R011,04/06/2019,08:00:00,1649,1203,12
N063,R011,04/28/2019,16:00:00,1594,1205,10
A021,R032,06/25/2019,13:23:32,693,1207,8
N063,R011,07/14/2019,20:00:00,1717,1205,10
N060,R010,11/09/2019,01:00:00,4280,1206,9
N063,R011,11/27/2019,23:00:00,1519,1205,10
N060,R010,12/01/2019,01:00:00,3778,1206,9
R147,R033,10/23/2019,08:00:00,858,1205,9
R148,R033,12/09/2019,19:00:00,5583,1208,6
R143,R032,12/30/2019,23:00:00,1786,1206,8
N063,R011,01/31/2019,23:00:00,1671,1203,10
R145,R032,03/22/2019,00:00:00,1791,1205,8
R143,R032,04/21/2019,00:00:00,959,1205,8
R147,R033,06/01/2019,12:00:00,2074,1204,9
R151,R033,06/21/2019,08:46:21,774,1204,9
R145,R032,08/23/2019,08:00:00,892,1205,8
R145,R032,10/23/2019,00:00:00,1537,1205,8
R148,R033,11/25/2019,15:00:00,1700,1207,6
N060,R010,02/23/2019,01:00:00,3414,1203,9
R143,R032,03/17/2019,00:00:00,999,1204,8
R145,R032,03/29/2019,08:00:00,877,1204,8
R147,R033,07/14/2019,00:00:00,3583,1202,9
N060,R010,07/20/2019,10:00:00,706,1202,9
R145,R032,08/18/2019,20:00:00,960,1203,8
R145,R032,05/31/2019,08:00:00,923,1202,8
N063,R011,08/04/2019,20:00:00,1774,1200,10
R148,R033,11/11/2019,19:00:00,5208,1204,6
N063,R011,09/01/2019,20:00:00,1598,1199,10
N063,R011,01/24/2019,23:00:00,1782,1198,10
R143,R032,01/19/2019,11:00:00,487,1200,8
N060,R010,02/10/2019,01:00:00,3185,1199,9
A021,R032,04/19/2019,08:00:00,711,1200,8
N063,R011,06/02/2019,20:00:00,1621,1198,10
N062,R011,10/07/2019,08:00:00,3740,1198,10
R145,R032,05/29/2019,00:00:00,1597,1199,8
R143,R032,10/14/2019,08:00:00,581,1199,8
R143,R032,12/18/2019,23:00:00,3105,1199,8
R148,R033,12/28/2019,23:00:00,2227,1201,6
N063,R011,02/05/2019,15:00:00,2033,1196,10
N062A,R010,07/02/2019,02:00:00,2847,1196,10
R148,R033,06/30/2019,20:00:00,2858,1198,8
N062A,R010,11/12/2019,01:00:00,2610,1196,10
N063,R011,01/27/2019,19:00:00,1725,1195,10
N063A,R011,03/15/2019,08:00:00,9307,1193,12
R148,R033,04/02/2019,08:00:00,269,1197,8
R145,R032,06/28/2019,08:00:00,958,1197,8
N060,R010,07/13/2019,10:00:00,657,1196,9
R147,R033,11/29/2019,23:00:00,6164,1196,9
R147,R033,04/19/2019,16:00:00,2647,1197,7
R143,R032,05/05/2019,12:00:00,515,1196,8
R147,R033,10/29/2019,08:00:00,855,1195,9
N062A,R010,02/06/2019,01:00:00,3630,1193,10
N063,R011,03/08/2019,23:00:00,2008,1193,10
N063A,R011,03/30/2019,08:00:00,1663,1191,12
N062A,R010,04/20/2019,10:00:00,1135,1193,10
N063,R011,05/05/2019,16:00:00,1750,1193,10
R143,R032,11/09/2019,23:00:00,1103,1195,8
N063,R011,03/17/2019,16:00:00,1809,1192,10
N063,R011,09/08/2019,16:00:00,1784,1192,10
R143,R032,12/10/2019,23:00:00,3190,1194,8
A021,R032,10/29/2019,00:00:00,1687,1192,8
N062,R011,01/17/2019,23:00:00,625,1189,10
N063,R011,05/26/2019,16:00:00,1985,1189,10
N062A,R010,07/06/2019,10:00:00,1241,1189,10
N063A,R011,11/18/2019,07:00:00,5146,1187,12
R145,R032,12/22/2019,11:00:00,471,1191,8
R148,R033,07/14/2019,16:00:00,1595,1190,8
R145,R032,08/26/2019,08:00:00,981,1190,8
R145,R032,11/10/2019,23:00:00,1185,1190,8
N062A,R010,11/19/2019,01:00:00,2465,1188,10
R148,R033,03/12/2019,08:00:00,283,1189,8
R148,R033,05/23/2019,08:00:00,248,1189,8
R148,R033,09/09/2019,08:00:00,288,1189,8
R145,R032,10/15/2019,00:00:00,1351,1189,8
R148,R033,02/04/2019,15:00:00,2313,1188,8
N063,R011,02/11/2019,15:00:00,2019,1186,10
N063,R011,02/15/2019,23:00:00,2024,1186,10
N062A,R010,04/07/2019,02:00:00,4357,1186,10
N062A,R010,04/19/2019,02:00:00,3190,1186,10
N062,R011,05/03/2019,10:10:45,4760,1186,10
N062,R011,07/29/2019,08:00:00,3106,1185,10
R148,R033,09/27/2019,08:00:00,279,1187,8
A021,R032,10/06/2019,12:00:00,535,1187,8
R147,R033,10/28/2019,08:00:00,882,1186,9
R148,R033,11/18/2019,15:00:00,1566,1189,6
R143,R032,03/02/2019,23:00:00,1081,1186,8
R147,R033,03/04/2019,15:00:00,2167,1185,9
N062A,R010,03/17/2019,02:00:00,4294,1184,10
N063A,R011,12/03/2019,07:00:00,4335,1182,12
R145,R032,12/19/2019,23:00:00,2538,1187,7
N063,R011,01/03/2019,15:00:00,2320,1183,10
N063,R011,02/26/2019,23:00:00,1769,1183,10
N060,R010,03/03/2019,01:00:00,3059,1184,9
N062,R011,03/03/2019,11:00:00,1157,1183,10
R148,R033,03/28/2019,08:00:00,278,1185,8
N062A,R010,06/26/2019,02:00:00,3269,1183,10
A021,R032,10/30/2019,00:00:00,1929,1185,8
R143,R032,01/12/2019,11:00:00,374,1184,8
N062A,R010,01/25/2019,01:00:00,3240,1182,10
R143,R032,01/25/2019,23:00:00,2349,1184,8
N063,R011,02/10/2019,15:00:00,1666,1182,10
R147,R033,02/23/2019,23:00:00,3844,1183,9
R148,R033,04/30/2019,08:00:00,305,1184,8
R148,R033,06/26/2019,08:00:00,293,1184,8
R143,R032,07/15/2019,00:00:00,719,1184,8
R147,R033,07/14/2019,20:00:00,3531,1183,9
R145,R032,08/30/2019,08:00:00,826,1184,8
A021,R032,11/10/2019,23:00:00,796,1184,8
N063,R011,01/15/2019,15:00:00,1948,1181,10
N063,R011,04/27/2019,12:00:00,2586,1181,10
R143,R032,05/11/2019,00:00:00,1892,1183,8
R147,R033,05/13/2019,20:00:00,5308,1182,9
R147,R033,07/27/2019,12:00:00,2099,1182,9
R148,R033,10/21/2019,16:00:00,1971,1185,6
A021,R032,12/22/2019,11:00:00,517,1182,8
N063,R011,01/04/2019,15:00:00,2234,1179,10
N063,R011,02/03/2019,19:00:00,1553,1179,10
N063,R011,09/15/2019,16:00:00,1910,1179,10
R147,R033,08/28/2019,00:00:00,4140,1179,9
R145,R032,11/03/2019,23:00:00,1035,1180,8
A021,R032,02/18/2019,23:00:00,1722,1179,8
R148,R033,04/11/2019,08:00:00,322,1179,8
R147,R033,04/19/2019,18:36:52,3750,1178,9
R143,R032,11/05/2019,23:00:00,3137,1179,8
R147,R033,11/25/2019,23:00:00,5276,1178,9
R145,R032,03/15/2019,08:00:00,897,1178,8
A021,R032,07/18/2019,00:00:00,1924,1178,8
R148,R033,07/21/2019,16:00:00,1536,1178,8
A021,R032,09/16/2019,00:00:00,843,1178,8
N060,R010,12/24/2019,09:00:00,469,1177,9
R148,R033,04/16/2019,08:00:00,344,1177,8
R145,R032,05/27/2019,00:00:00,854,1177,8
R143,R032,09/15/2019,12:00:00,551,1177,8
N063,R011,01/01/2019,19:00:00,1846,1174,10
N063,R011,02/22/2019,23:00:00,2049,1174,10
R147,R033,05/05/2019,20:00:00,3396,1175,9
N062A,R010,08/23/2019,02:00:00,3151,1174,10
N063,R011,02/25/2019,15:00:00,1943,1173,10
A021,R032,03/22/2019,00:00:00,2040,1175,8
N063A,R011,03/29/2019,11:03:21,2411,1171,12
N060,R010,09/22/2019,02:00:00,3200,1174,9
R145,R032,02/20/2019,23:00:00,2233,1174,8
R143,R032,07/03/2019,00:00:00,1903,1174,8
R143,R032,07/26/2019,00:00:00,2127,1174,8
R148,R033,10/26/2019,16:00:00,1490,1176,6
N062A,R010,12/10/2019,01:00:00,2615,1173,9
R143,R032,04/20/2019,00:00:00,1505,1173,8
A021,R032,04/30/2019,00:00:00,1611,1173,8
N060,R010,07/27/2019,10:00:00,553,1172,9
N062A,R010,07/31/2019,02:00:00,3210,1171,10
A021,R032,03/28/2019,00:00:00,2087,1172,8
R147,R033,03/23/2019,12:00:00,2071,1171,9
N062A,R010,07/03/2019,02:00:00,3681,1170,10
A021,R032,03/13/2019,00:00:00,2225,1171,8
N062A,R010,07/25/2019,02:00:00,3414,1169,10
R143,R032,11/03/2019,11:00:00,581,1170,8
A021,R032,12/02/2019,23:00:00,2618,1170,8
N063,R011,01/25/2019,23:00:00,2030,1167,10
N062A,R010,04/05/2019,02:00:00,3592,1167,10
R148,R033,04/10/2019,08:00:00,289,1169,8
R147,R033,10/22/2019,08:00:00,826,1168,9
N063,R011,11/23/2019,19:00:00,2076,1167,10
R143,R032,01/18/2019,23:00:00,2314,1168,8
N063,R011,01/22/2019,23:00:00,1631,1166,10
R148,R033,06/04/2019,08:00:00,306,1168,8
N063,R011,07/21/2019,20:00:00,1777,1166,10
R143,R032,07/25/2019,00:00:00,2093,1168,8
R148,R033,07/30/2019,08:00:00,280,1168,8
N062A,R010,08/21/2019,02:00:00,2866,1166,10
R148,R033,10/30/2019,08:00:00,220,1170,6
N063,R011,01/02/2019,15:00:00,2440,1165,10
N062A,R010,01/17/2019,01:00:00,3517,1165,10
N063,R011,01/28/2019,23:00:00,1690,1165,10
N063,R011,02/06/2019,15:00:00,2047,1165,10
R147,R033,02/22/2019,23:00:00,4684,1166,9
R145,R032,03/26/2019,00:00:00,1325,1167,8
R147,R033,05/12/2019,20:00:00,2733,1166,9
R148,R033,07/28/2019,16:00:00,1566,1167,8
R147,R033,10/21/2019,08:00:00,905,1166,9
R151,R033,11/16/2019,03:00:00,3866,1166,9
N062A,R010,03/30/2019,02:00:00,4017,1164,10
R148,R033,06/21/2019,08:00:00,256,1166,8
N063,R011,06/23/2019,20:00:00,1821,1164,10
R143,R032,09/14/2019,00:00:00,1725,1166,8
R145,R032,01/29/2019,23:00:00,2336,1165,8
N063,R011,05/12/2019,20:00:00,1769,1163,10
R148,R033,10/09/2019,08:00:00,237,1165,8
N062A,R010,11/29/2019,09:00:00,909,1163,10
R147,R033,05/11/2019,12:00:00,2013,1163,9
R145,R032,08/25/2019,00:00:00,1200,1164,8
N060,R010,11/01/2019,02:00:00,2569,1163,9
R143,R032,12/05/2019,23:00:00,3209,1164,8
R148,R033,03/18/2019,08:00:00,266,1163,8
R143,R032,04/25/2019,00:00:00,2087,1163,8
R148,R033,09/17/2019,08:00:00,344,1163,8
N062A,R010,01/13/2019,01:00:00,3757,1160,10
R147,R033,03/31/2019,20:00:00,3323,1161,9
R143,R032,04/26/2019,00:00:00,1944,1162,8
N062A,R010,08/18/2019,10:00:00,1376,1160,10
R148,R033,08/18/2019,00:00:00,2553,1162,8
R148,R033,02/18/2019,15:00:00,2031,1161,8
N062A,R010,10/04/2019,02:00:00,3466,1159,10
R148,R033,10/28/2019,16:00:00,2002,1163,6
N063A,R011,11/25/2019,07:00:00,4796,1157,12
N063,R011,02/14/2019,23:00:00,1776,1158,10
N060,R010,06/18/2019,11:18:56,564,1159,9
R147,R033,07/05/2019,12:00:00,2260,1159,9
R143,R032,08/30/2019,00:00:00,1833,1160,8
R148,R033,09/04/2019,08:00:00,296,1160,8
A021,R032,09/09/2019,00:00:00,790,1160,8
R147,R033,09/26/2019,08:00:00,858,1159,9
N062A,R010,11/21/2019,01:00:00,3146,1159,9
R147,R033,11/27/2019,23:00:00,5617,1159,9
R145,R032,03/12/2019,00:00:00,1687,1159,8
R143,R032,04/07/2019,12:00:00,598,1160,7
R148,R033,06/19/2019,08:00:00,308,1159,8
R148,R033,07/09/2019,08:00:00,264,1158,8
R148,R033,01/07/2019,15:00:00,2324,1157,8
R148,R033,09/21/2019,12:00:00,928,1157,8
R148,R033,09/30/2019,08:00:00,258,1157,8
R148,R033,10/21/2019,20:00:00,5696,1159,6
N063,R011,02/19/2019,23:00:00,1784,1154,10
N062A,R010,03/01/2019,01:00:00,3666,1154,10
R148,R033,08/07/2019,08:00:00,274,1156,8
N060,R010,12/07/2019,01:00:00,4351,1155,9
R147,R033,12/24/2019,23:00:00,5306,1155,9
R147,R033,06/15/2019,12:00:00,1981,1154,9
R148,R033,06/27/2019,08:00:00,315,1155,8
R143,R032,08/16/2019,00:00:00,1866,1155,8
N062A,R010,02/20/2019,01:00:00,3788,1152,10
A021,R032,03/26/2019,00:00:00,1940,1154,8
R148,R033,10/06/2019,00:00:00,2479,1154,8
N063,R011,11/02/2019,12:00:00,2429,1152,10
N063,R011,12/22/2019,15:00:00,1855,1152,10
N063,R011,02/01/2019,23:00:00,1774,1151,10
N062,R011,02/24/2019,11:00:00,1081,1151,10
R148,R033,04/24/2019,08:00:00,299,1153,8
N063,R011,06/30/2019,20:00:00,1963,1151,10
R145,R032,11/28/2019,23:00:00,825,1154,7
A021,R032,12/08/2019,11:00:00,376,1153,8
N060,R010,12/20/2019,01:00:00,4056,1152,9
N060,R010,07/01/2019,02:00:00,1893,1151,9
N060,R010,07/04/2019,22:00:00,1990,1151,9
R148,R033,08/06/2019,08:00:00,328,1152,8
R147,R033,12/07/2019,11:00:00,1954,1151,9
R143,R032,04/14/2019,00:00:00,1120,1152,7
N063,R011,06/16/2019,16:00:00,1570,1149,10
N060,R010,06/23/2019,02:00:00,3139,1150,9
N062A,R010,09/20/2019,02:00:00,3069,1149,10
R148,R033,10/31/2019,08:00:00,213,1153,6
N063A,R011,11/07/2019,07:00:00,4459,1147,12
R145,R032,03/20/2019,00:00:00,1850,1150,8
R148,R033,03/20/2019,08:00:00,282,1150,8
N063A,R011,03/23/2019,08:00:00,1704,1146,12
R145,R032,04/16/2019,00:00:00,1420,1150,8
R148,R033,04/15/2019,08:00:00,240,1150,8
R148,R033,05/02/2019,08:00:00,297,1150,8
A021,R032,06/19/2019,00:00:00,1869,1150,8
R148,R033,09/05/2019,08:00:00,272,1150,8
A021,R032,01/30/2019,23:00:00,3177,1149,8
N060,R010,02/24/2019,01:00:00,3066,1148,9
R143,R032,03/23/2019,00:00:00,1725,1149,8
R145,R032,05/31/2019,00:00:00,1744,1149,8
R148,R033,06/17/2019,08:00:00,304,1149,8
N060,R010,12/21/2019,01:00:00,4029,1148,9
R148,R033,01/20/2019,19:00:00,2979,1148,8
N063,R011,01/31/2019,15:00:00,1882,1146,10
R143,R032,06/02/2019,12:00:00,418,1148,8
R145,R032,07/22/2019,00:00:00,899,1148,8
R148,R033,07/24/2019,08:00:00,286,1148,8
R148,R033,10/05/2019,12:00:00,1042,1148,8
N063,R011,10/12/2019,12:00:00,2713,1146,10
N062A,R010,02/12/2019,01:00:00,2808,1145,10
R147,R033,06/08/2019,12:00:00,1996,1146,9
R148,R033,01/06/2019,19:00:00,3196,1146,8
R145,R032,04/02/2019,00:00:00,1364,1146,8
N063A,R011,12/02/2019,07:00:00,3884,1142,12
N062,R011,01/01/2019,11:00:00,742,1143,10
N063,R011,01/19/2019,19:00:00,1840,1143,10
N062A,R010,03/23/2019,02:00:00,4072,1144,9
R143,R032,05/17/2019,00:00:00,2247,1145,8
R148,R033,10/01/2019,08:00:00,286,1145,8
R148,R033,04/03/2019,08:00:00,282,1144,8
N062A,R010,06/14/2019,02:00:00,3154,1142,10
N063,R011,08/24/2019,12:00:00,2138,1143,9
N062A,R010,12/23/2019,01:00:00,3444,1142,10
R143,R032,03/07/2019,23:00:00,3145,1143,8
A021,R032,04/03/2019,00:00:00,2233,1143,8
R148,R033,05/07/2019,08:00:00,281,1143,8
A021,R032,06/03/2019,00:00:00,688,1143,8
R145,R032,07/18/2019,00:00:00,1654,1143,8
R143,R032,09/15/2019,00:00:00,999,1143,8
R143,R032,12/08/2019,11:00:00,455,1143,8
R148,R033,03/16/2019,12:00:00,1024,1142,8
R148,R033,06/23/2019,20:00:00,2535,1142,8
N063A,R011,11/08/2019,07:00:00,4502,1138,12
R145,R032,01/26/2019,11:00:00,512,1141,8
R151,R033,03/06/2019,09:48:30,481,1140,9
R148,R033,06/10/2019,08:00:00,279,1141,8
N062A,R010,07/17/2019,02:00:00,3199,1139,10
N062,R011,08/08/2019,13:43:24,817,1139,10
R143,R032,11/23/2019,23:00:00,1154,1141,8
N062A,R010,02/08/2019,01:00:00,3876,1138,10
N062A,R010,04/06/2019,10:00:00,1446,1138,10
R147,R033,09/21/2019,12:00:00,2261,1139,9
N063,R011,09/29/2019,20:00:00,1705,1138,10
N060,R010,11/28/2019,13:00:00,1492,1139,9
R148,R033,09/16/2019,08:00:00,295,1139,8
N063A,R011,12/12/2019,07:00:00,4537,1135,12
R147,R033,12/27/2019,23:00:00,7217,1138,9
N063,R011,02/16/2019,15:00:00,1902,1136,10
R148,R033,03/11/2019,08:00:00,304,1138,8
R148,R033,03/25/2019,08:00:00,304,1138,8
R148,R033,01/14/2019,19:00:00,8054,1137,8
R148,R033,01/16/2019,08:26:24,263,1137,8
R145,R032,04/03/2019,00:00:00,1761,1137,8
R147,R033,08/09/2019,00:00:00,5214,1136,9
R148,R033,09/08/2019,20:00:00,2417,1137,8
N063,R011,09/14/2019,12:00:00,2247,1135,10
R148,R033,10/24/2019,08:00:00,246,1139,6
R143,R032,11/03/2019,00:00:00,1199,1137,8
R148,R033,04/17/2019,08:00:00,301,1136,8
R148,R033,07/17/2019,08:00:00,276,1136,8
N062A,R010,12/16/2019,01:00:00,2416,1134,10
R148,R033,12/01/2019,15:00:00,950,1137,6
R145,R032,03/22/2019,08:00:00,812,1134,8
N063,R011,07/20/2019,12:00:00,2087,1132,10
N062A,R010,01/01/2019,05:00:00,3431,1131,10
N063,R011,01/17/2019,23:00:00,1840,1131,10
R143,R032,07/17/2019,00:00:00,2038,1133,8
R148,R033,07/31/2019,08:00:00,270,1133,8
R143,R032,10/24/2019,00:00:00,2079,1133,8
N063,R011,01/22/2019,15:00:00,1860,1130,10
R148,R033,02/10/2019,19:00:00,2851,1132,8
R143,R032,02/28/2019,23:00:00,3120,1132,8
N063,R011,03/04/2019,15:00:00,1867,1130,10
R145,R032,03/14/2019,00:00:00,1767,1132,8
R143,R032,05/27/2019,12:00:00,611,1132,8
R148,R033,07/23/2019,08:00:00,270,1132,8
N063A,R011,11/20/2019,07:00:00,4609,1128,12
R143,R032,12/17/2019,23:00:00,2991,1132,8
N060,R010,02/09/2019,01:00:00,3824,1130,9
R151,R033,02/14/2019,15:53:36,1076,1130,9
N063A,R011,02/21/2019,07:00:00,3352,1127,12
N063A,R011,03/16/2019,08:00:00,1635,1127,12
R143,R032,05/15/2019,08:33:56,298,1131,8
R143,R032,05/26/2019,00:00:00,888,1131,8
N062A,R010,06/18/2019,02:00:00,2669,1129,10
N063,R011,02/25/2019,23:00:00,1601,1128,10
R147,R033,07/21/2019,00:00:00,4570,1129,9
R143,R032,11/06/2019,23:00:00,3028,1130,8
R147,R033,02/02/2019,23:00:00,3204,1128,9
R148,R033,05/21/2019,08:00:00,285,1129,8
R147,R033,09/23/2019,08:00:00,906,1128,9
R147,R033,06/09/2019,12:00:00,1579,1127,9
A021,R032,06/17/2019,00:00:00,699,1128,8
R151,R033,08/26/2019,00:00:00,3416,1127,9
N063,R011,09/28/2019,16:00:00,2167,1126,10
N063,R011,02/04/2019,23:00:00,1461,1125,10
N060,R010,09/02/2019,02:00:00,1729,1126,9
N063A,R011,11/26/2019,07:00:00,4590,1123,12
R148,R033,12/25/2019,19:00:00,1688,1129,6
R148,R033,04/01/2019,20:00:00,8670,1126,8
N062A,R010,07/10/2019,02:00:00,3285,1124,10
A021,R032,10/01/2019,00:00:00,1436,1126,8
N060,R010,10/27/2019,10:00:00,562,1125,9
N063A,R011,11/09/2019,03:00:00,893,1122,12
R143,R032,03/06/2019,23:00:00,3056,1125,8
N062A,R010,05/24/2019,02:00:00,3229,1123,10
R148,R033,08/21/2019,08:00:00,264,1125,8
R148,R033,10/11/2019,08:00:00,253,1125,8
N063A,R011,11/06/2019,07:00:00,4658,1121,12
R148,R033,01/01/2019,15:00:00,1613,1124,8
R147,R033,02/15/2019,23:00:00,4833,1123,9
N063,R011,03/02/2019,19:00:00,1785,1122,10
R145,R032,05/28/2019,00:00:00,869,1124,8
N062A,R010,06/13/2019,02:00:00,3109,1122,10
R148,R033,06/13/2019,08:00:00,301,1124,8
R145,R032,10/14/2019,08:00:00,742,1124,8
R148,R033,11/23/2019,15:00:00,1372,1126,6
R147,R033,12/18/2019,23:00:00,6318,1123,9
R147,R033,12/19/2019,23:00:00,6435,1123,9
N060,R010,02/18/2019,09:00:00,437,1122,9
R148,R033,04/01/2019,08:00:00,286,1123,8
R148,R033,04/23/2019,08:00:00,359,1123,8
R148,R033,05/13/2019,08:00:00,247,1123,8
R148,R033,06/05/2019,08:00:00,285,1123,8
R148,R033,08/11/2019,20:00:00,2693,1123,8
N062A,R010,01/04/2019,01:00:00,3569,1120,10
N062A,R010,01/11/2019,01:00:00,3374,1120,10
N063,R011,02/07/2019,23:00:00,1845,1120,10
R148,R033,03/13/2019,08:00:00,306,1122,8
N063,R011,07/13/2019,12:00:00,2303,1120,10
N062A,R010,09/04/2019,02:00:00,2380,1120,10
N063,R011,09/22/2019,16:00:00,2017,1120,10
R145,R032,10/01/2019,00:00:00,1325,1122,8
N063,R011,04/28/2019,20:00:00,1790,1119,10
N062A,R010,08/29/2019,02:00:00,2622,1119,10
R147,R033,09/19/2019,08:00:00,799,1120,9
R147,R033,10/12/2019,12:00:00,2389,1120,9
R147,R033,11/01/2019,00:00:00,4977,1120,9
R147,R033,12/25/2019,23:00:00,5616,1120,9
N063,R011,02/09/2019,11:00:00,1882,1118,10
R143,R032,05/04/2019,00:00:00,1883,1120,8
R145,R032,05/15/2019,00:00:00,1707,1120,8
R148,R033,10/20/2019,16:00:00,1266,1122,6
R143,R032,11/13/2019,23:00:00,3015,1120,8
R143,R032,02/02/2019,23:00:00,1193,1119,8
N062A,R010,05/03/2019,02:00:00,3479,1117,10
R148,R033,06/12/2019,08:00:00,339,1119,8
R143,R032,07/06/2019,12:00:00,683,1119,8
N062A,R010,08/07/2019,02:00:00,3361,1117,10
R143,R032,12/15/2019,23:00:00,1082,1120,7
N060,R010,12/28/2019,01:00:00,3947,1118,9
R148,R033,03/27/2019,08:00:00,257,1118,8
R143,R032,04/21/2019,12:00:00,646,1118,8
N062A,R010,10/09/2019,02:00:00,3142,1116,10
N063,R011,10/05/2019,12:00:00,2272,1116,10
R148,R033,03/21/2019,08:00:00,320,1117,8
R148,R033,04/08/2019,08:00:00,275,1117,8
R148,R033,05/09/2019,08:00:00,281,1117,8
R145,R032,07/12/2019,00:00:00,1813,1117,8
R148,R033,08/26/2019,08:00:00,250,1117,8
R147,R033,09/22/2019,12:00:00,1789,1116,9
R148,R033,03/26/2019,08:00:00,287,1116,8
R147,R033,10/05/2019,12:00:00,2143,1115,9
N063,R011,11/10/2019,15:00:00,1951,1114,10
R148,R033,10/04/2019,08:00:00,280,1115,8
R147,R033,11/16/2019,23:00:00,5415,1114,9
R143,R032,02/07/2019,08:08:34,528,1114,8
N060,R010,02/09/2019,09:00:00,422,1113,9
R148,R033,05/30/2019,08:00:00,315,1114,8
R148,R033,06/22/2019,12:00:00,1137,1114,8
R147,R033,09/12/2019,08:00:00,859,1113,9
R148,R033,09/13/2019,08:00:00,299,1114,8
R151,R033,11/29/2019,03:00:00,1406,1113,9
N062A,R010,12/30/2019,01:00:00,3671,1112,10
R148,R033,04/14/2019,20:00:00,3555,1113,8
N062,R011,04/26/2019,09:55:33,3718,1111,10
R148,R033,05/01/2019,08:00:00,321,1113,8
N063,R011,10/20/2019,20:00:00,1932,1111,10
N063,R011,01/30/2019,23:00:00,1610,1110,10
R145,R032,03/13/2019,00:00:00,1731,1112,8
N060,R010,04/06/2019,02:00:00,3376,1111,9
R148,R033,04/21/2019,20:00:00,3132,1112,8
N062A,R010,06/12/2019,02:00:00,3264,1110,10
R148,R033,07/10/2019,08:00:00,317,1112,8
R147,R033,09/18/2019,08:00:00,890,1111,9
R143,R032,10/11/2019,00:00:00,2270,1112,8
R148,R033,04/13/2019,12:00:00,1252,1111,8
R148,R033,07/29/2019,08:00:00,295,1111,8
R148,R033,10/23/2019,08:00:00,228,1113,6
R148,R033,10/28/2019,08:00:00,247,1113,6
N060,R010,11/29/2019,09:00:00,531,1110,9
R147,R033,02/09/2019,23:00:00,3522,1109,9
N063,R011,03/16/2019,12:00:00,2169,1108,10
R147,R033,04/14/2019,00:00:00,5464,1109,9
R148,R033,07/11/2019,08:00:00,291,1110,8
N063,R011,10/19/2019,16:00:00,2297,1108,10
R145,R032,12/28/2019,11:00:00,669,1110,8
R145,R032,03/19/2019,00:00:00,1327,1109,8
N062,R011,05/02/2019,12:00:00,1482,1107,10
R143,R032,06/07/2019,00:00:00,2158,1109,8
R147,R033,10/03/2019,08:00:00,651,1108,9
R148,R033,10/29/2019,08:00:00,244,1111,6
N063A,R011,11/24/2019,03:00:00,979,1105,12
N063,R011,08/31/2019,16:00:00,2188,1106,10
R147,R033,01/05/2019,23:00:00,3021,1106,9
N063,R011,03/01/2019,23:00:00,1998,1105,10
R148,R033,06/03/2019,07:58:56,264,1107,8
R147,R033,09/17/2019,08:00:00,875,1106,9
R147,R033,09/29/2019,12:00:00,1969,1106,9
N060,R010,11/23/2019,09:00:00,398,1106,9
N063,R011,12/25/2019,19:00:00,1345,1105,10
N062A,R010,02/01/2019,01:00:00,2953,1104,10
N063,R011,01/27/2019,15:00:00,1900,1104,10
N062A,R010,03/05/2019,09:56:06,975,1104,10
R145,R032,10/08/2019,00:00:00,1446,1106,8
R148,R033,04/29/2019,08:00:00,290,1105,8
R148,R033,06/06/2019,08:00:00,318,1105,8
R148,R033,09/03/2019,08:00:00,268,1105,8
N063A,R011,12/04/2019,07:00:00,4695,1101,12
R145,R032,12/29/2019,23:00:00,1130,1105,8
R147,R033,01/12/2019,23:00:00,3106,1103,9
R148,R033,05/16/2019,08:00:00,297,1104,8
R148,R033,07/18/2019,08:00:00,289,1104,8
R145,R032,09/03/2019,00:00:00,874,1104,8
R147,R033,09/09/2019,08:00:00,911,1103,9
R147,R033,09/10/2019,08:00:00,846,1103,9
R147,R033,10/02/2019,08:00:00,827,1103,9
N063,R011,12/15/2019,15:00:00,2054,1102,10
R148,R033,03/14/2019,08:00:00,284,1103,8
R148,R033,05/22/2019,08:00:00,296,1103,8
R148,R033,11/03/2019,19:00:00,2291,1105,6
N063,R011,12/23/2019,23:00:00,1463,1101,10
R148,R033,04/04/2019,08:00:00,278,1102,8
R143,R032,04/19/2019,08:00:00,553,1103,7
N063,R011,06/01/2019,12:00:00,2367,1100,10
R143,R032,07/19/2019,00:00:00,2077,1102,8
N063,R011,09/01/2019,16:00:00,1909,1100,10
R145,R032,10/29/2019,00:00:00,1390,1102,8
R143,R032,11/07/2019,23:00:00,2952,1102,8
N060,R010,12/31/2019,01:00:00,3657,1101,9
R147,R033,08/17/2019,12:00:00,2770,1100,9
R151,R033,08/25/2019,12:00:00,1465,1100,9
R147,R033,09/11/2019,08:00:00,889,1100,9
R148,R033,11/03/2019,15:00:00,1224,1103,6
N060,R010,04/14/2019,02:00:00,3007,1099,9
A021,R032,04/23/2019,00:00:00,1692,1100,8
A021,R032,07/12/2019,00:00:00,1915,1100,8
R147,R033,10/10/2019,08:00:00,808,1099,9
N063,R011,11/17/2019,15:00:00,1714,1098,10
